# Western Equatorial Pacific Sea Surface and Subsurface Temperature and Mg/Ca Data over the last 4 million years
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/26670
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/ford2019/ford2019-odp806.txt
#      Description: NOAA location of the template
#
# Data_Type: Paleoceanography
#
# Dataset_DOI:
#
# Parameter_Keywords: trace metals in carbonates, reconstruction
#---------------------------------------
# Contribution_Date
#    Date: 2019-04-29
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2019-04-29
#---------------------------------------
# Title
#    Study_Name: Western Equatorial Pacific Sea Surface and Subsurface Temperature and Mg/Ca Data over the last 4 million years
#---------------------------------------
# Investigators
#      Investigators: Ford, Heather L.; Ravelo, Ana Christina
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Provided Keywords: T. sacculifer, G. tumida, sea surface temperature, subsurface temperature
#
#---------------------------------------
# Publication
# Authors: Ford, Heather L. and Ravelo, A. Christina
# Published_Date_or_Year: 2019
# Published_Title: Estimates of Pliocene Tropical Pacific Temperature Sensitivity to Radiative Greenhouse Gas Forcing
# Journal_Name: Paleoceanography and Paleoclimatology
# Volume: 34
# Edition: 
# Issue: 
# Pages: 2-15
# Report_Number: 
# DOI: 10.1029/2018PA003461
# Online_Resource: 
# Full_Citation: 
# Abstract: The Western Equatorial Pacific (WEP) warm pool, with surface temperatures >28 °C and a deep thermocline, is an important source of latent and sensible heat for the global climate system. Because the tropics are not sensitive to ice‐albedo feedbacks, the WEP's response to radiative forcing can be used to constrain a minimum estimate of Earth system sensitivity. Climate modeling of pCO2-radiative warming projections shows little change in WEP variability; here we use temperature distributions of individual surface and subsurface dwelling fossil foraminifera to evaluate past variability and possible radiative and dynamic climate forcing over the Plio-Pleistocene. We investigate WEP warm pool variability within paired glacial-interglacial (G-IG) intervals for four times: the Holocene-Last Glacial Maximum, ~2, ~3, and ~4 Ma. Our results show that these surface and subsurface temperature distributions are similar for all G-IG pairs, indicating no change in variability, even as pCO2-radiative forcing and other boundary conditions changed on G-IG timescales. Plio-Pleistocene sea surface temperature (SST) distributions are similar to those from the Holocene, indicating WEP SSTs respond to pCO2-radiative forcing and associated feedbacks. In contrast, Plio-Pleistocene subsurface temperature distributions suggest subsurface temperatures respond to changes in thermocline temperature and depth. We estimate tropical temperature sensitivity for the mid-Pliocene (~3 Ma) using our individual foraminifera SST data set and a previously published high-resolution boron isotope-based pCO2 reconstruction. We find tropical temperature sensitivity was equal to, or less than, that of the Late Pleistocene.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NSF
#    Grant: OCE-1204254, OCE-0652315
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NERC
#    Grant: NE/N015045/1
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Achievement Rewards for College Scientists Foundation
#    Grant: 
#---------------------------------------
# Site_Information
# Site_Name: ODP 806
# Location: Western Pacific Ocean
# Country: 
# Northernmost_Latitude: 0.318333
# Southernmost_Latitude: 0.318333
# Easternmost_Longitude: 159.361667
# Westernmost_Longitude: 159.361667
# Elevation: -2520
#---------------------------------------
# Data_Collection
#   Collection_Name: ODP806 Mg/Ca SST Ford2019
#   First_Year: 3971000
#   Last_Year: 3000
#   Time_Unit: cal yr BP
#   Core_Length: 
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Age	age,,,million year,,paleoceanography,,,N,
## Time_Slice	notes,,,,,paleoceanography,,,C,time slice
## Species	notes,,,,,paleoceanography,,,C,Species used: Trilobatus sacculifer without sac or Globorotalia tumida
## Sample_Num	sample identification,,,,,paleoceanography,,,N,
## Mg_Ca	magnesium/calcium,,,millimole per mole,,paleoceanography,,mass spectrometry,N,
## Mg_Ca_1std	magnesium/calcium,,one standard deviation,millimole per mole,,paleoceanography,,,N,
## Mg/Ca_dissolution_adj	magnesium/calcium,,,millimole per mole,,paleoceanography,corrected,,N,Mg/Ca dissolution adjusted; Regenberg et al., 2006
## SST	sea surface temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,,,N,Anand et al., 2003 
## Sub_T	sea water temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,,,N,Subsurface temperature; Mohtani et al., 2011
## Mg/Ca_seawater_adj	magnesium/calcium,sea water,,millimole per mole,,paleoceanography; climate reconstructions,corrected,,N,adjusted for Mg/Ca of seawater; Evans et al., 2016
## SST_Mgsw_adj	sea surface temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,corrected,,N,adjusted for Mg/Ca of seawater; Anand et al., 2003
## Sub_T_Mgsw_adj	sea water temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,corrected,,N,Subsurface temperature; adjusted for Mg/Ca of seawater; Mohtani et al., 2011
## Sample_Info	notes,,,,,paleoceanography,,,N,Sampling Information
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NA
Age	Time_Slice	Species	Sample_Num	Mg_Ca	Mg_Ca_1std	Mg/Ca_dissolution_adj	SST	Sub_T	Mg/Ca_seawater_adj	SST_Mgsw_adj	Sub_T_Mgsw_adj	Sample_Info	
0.019	LGM	T. sacculifer	18	3.009	0.03	3.80	25.6	NA	3.32	22.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	19	2.636	0.11	3.42	24.4	NA	2.91	21.2	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	20	3.208	0.08	3.99	26.1	NA	3.54	23.4	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	21	3.313	0.20	4.10	26.4	NA	3.65	23.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	22	2.674	0.04	3.46	24.5	NA	2.95	21.4	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	23	2.458	0.09	3.24	23.8	NA	2.71	20.5	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	24	3.075	0.04	3.86	25.8	NA	3.39	22.9	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	25	3.007	0.10	3.79	25.6	NA	3.32	22.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	26	2.881	0.08	3.67	25.2	NA	3.18	22.2	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	27	2.268	0.03	3.05	23.2	NA	2.50	19.6	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	28	2.733	0.15	3.52	24.7	NA	3.01	21.6	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	29	2.043	0.03	2.83	22.3	NA	2.25	18.4	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	30	3.396	0.21	4.18	26.6	NA	3.74	24.0	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	31	2.771	0.06	3.56	24.8	NA	3.05	21.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	32	2.117	0.06	2.90	22.6	NA	2.33	18.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	33	3.534	0.21	4.32	27.0	NA	3.90	24.5	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	34	2.327	0.14	3.11	23.4	NA	2.57	19.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	35	2.779	0.05	3.56	24.9	NA	3.06	21.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	36	2.175	0.06	2.96	22.8	NA	2.40	19.1	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	37	3.406	0.05	4.19	26.7	NA	3.75	24.1	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	38	2.353	0.04	3.14	23.5	NA	2.59	20.0	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	39	3.008	0.07	3.79	25.6	NA	3.32	22.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	40	3.395	0.12	4.18	26.6	NA	3.74	24.0	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	41	2.888	0.06	3.67	25.2	NA	3.18	22.2	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	42	2.762	0.14	3.55	24.8	NA	3.05	21.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	43	2.367	0.07	3.15	23.5	NA	2.61	20.0	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	44	3.176	0.18	3.96	26.0	NA	3.50	23.3	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	45	3.056	0.06	3.84	25.7	NA	3.37	22.9	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	46	2.743	0.06	3.53	24.8	NA	3.02	21.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	47	2.851	0.07	3.64	25.1	NA	3.14	22.1	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	48	2.517	0.05	3.30	24.0	NA	2.78	20.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	49	2.419	0.06	3.20	23.7	NA	2.67	20.3	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	50	2.326	0.03	3.11	23.4	NA	2.56	19.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	51	2.666	0.06	3.45	24.5	NA	2.94	21.4	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	52	2.644	0.05	3.43	24.4	NA	2.92	21.3	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	53	2.542	0.04	3.33	24.1	NA	2.80	20.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	54	2.543	0.02	3.33	24.1	NA	2.80	20.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	55	2.622	0.05	3.41	24.4	NA	2.89	21.2	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	56	2.847	0.09	3.63	25.1	NA	3.14	22.1	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	57	2.151	0.09	2.94	22.7	NA	2.37	19.0	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	58	3.320	0.26	4.11	26.4	NA	3.66	23.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	59	2.519	0.05	3.31	24.0	NA	2.78	20.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	60	3.041	0.06	3.83	25.7	NA	3.35	22.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	61	3.983	0.25	4.77	28.1	NA	4.39	25.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	62	3.626	0.06	4.41	27.2	NA	4.00	24.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	63	2.846	0.03	3.63	25.1	NA	3.14	22.1	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	64	3.006	0.12	3.79	25.6	NA	3.31	22.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	65	3.280	0.09	4.07	26.3	NA	3.62	23.7	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	66	2.774	0.03	3.56	24.9	NA	3.06	21.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	67	3.048	0.03	3.83	25.7	NA	3.36	22.8	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	68	3.658	0.06	4.44	27.3	NA	4.03	24.9	NA	806A 1H1 51-53cm	
0.019	LGM	T. sacculifer	69	2.899	0.03	3.69	25.2	NA	3.20	22.3	NA	806A 1H1 51-53cm	
1.95	2Ma Interglacial	T. sacculifer	28	2.360	0.02	3.10	23.5	NA	2.60	19.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	10	2.370	0.05	3.20	23.5	NA	2.61	19.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	20	2.450	0.03	3.20	23.8	NA	2.70	20.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	40	2.630	0.06	3.40	24.4	NA	2.90	20.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	21	2.650	0.28	3.40	24.5	NA	2.92	20.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	3	2.690	0.13	3.50	24.6	NA	2.97	21.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	37	2.700	0.03	3.50	24.6	NA	2.98	21.2	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	16	2.730	0.05	3.50	24.7	NA	3.01	21.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	6	2.850	0.03	3.60	25.1	NA	3.14	21.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	31	2.860	0.07	3.60	25.1	NA	3.15	21.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	36	2.860	0.04	3.60	25.1	NA	3.15	21.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	38	2.860	0.23	3.60	25.1	NA	3.15	21.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	5	2.900	0.05	3.70	25.3	NA	3.20	22.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	15	2.990	0.07	3.80	25.5	NA	3.30	22.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	8	3.010	0.05	3.80	25.6	NA	3.32	22.4	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	7	3.020	0.02	3.80	25.6	NA	3.33	22.5	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	4	3.070	0.05	3.90	25.8	NA	3.38	22.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	35	3.080	0.12	3.90	25.8	NA	3.40	22.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	19	3.100	0.07	3.90	25.8	NA	3.42	22.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	2	3.110	0.05	3.90	25.9	NA	3.43	22.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	24	3.130	0.06	3.90	25.9	NA	3.45	22.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	41	3.130	0.22	3.90	25.9	NA	3.45	22.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	32	3.140	0.07	3.90	25.9	NA	3.46	22.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	12	3.150	0.03	3.90	26.0	NA	3.47	22.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	26	3.180	0.12	4.00	26.1	NA	3.51	23.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	11	3.240	0.05	4.00	26.2	NA	3.57	23.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	17	3.330	0.14	4.10	26.5	NA	3.67	23.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	29	3.380	0.03	4.20	26.6	NA	3.73	23.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	34	3.400	0.08	4.20	26.7	NA	3.75	23.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	30	3.450	0.05	4.20	26.8	NA	3.80	24.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	18	3.480	0.10	4.30	26.9	NA	3.84	24.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	1	3.510	0.12	4.30	27.0	NA	3.87	24.2	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	9	3.550	0.03	4.30	27.1	NA	3.91	24.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	13	3.580	0.07	4.40	27.1	NA	3.95	24.4	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	39	3.580	0.04	4.40	27.1	NA	3.95	24.4	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	22	3.600	0.09	4.40	27.2	NA	3.97	24.5	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	25	3.760	0.09	4.50	27.6	NA	4.15	25.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	14	3.800	0.13	4.60	27.7	NA	4.19	25.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	27	3.870	0.03	4.70	27.9	NA	4.27	25.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	33	4.130	0.07	4.90	28.4	NA	4.55	26.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	42	4.200	0.05	5.00	28.6	NA	4.63	26.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	23	4.410	0.06	5.20	29.1	NA	4.86	26.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	52	2.380	0.05	3.20	23.6	NA	2.62	19.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	54	2.440	0.02	3.20	23.8	NA	2.69	20.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	50	2.570	0.07	3.40	24.2	NA	2.83	20.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	61	2.580	0.13	3.40	24.2	NA	2.84	20.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	78	2.680	0.09	3.50	24.6	NA	2.95	21.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	48	2.690	0.06	3.50	24.6	NA	2.97	21.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	55	2.740	0.04	3.50	24.8	NA	3.02	21.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	47	2.830	0.03	3.60	25.0	NA	3.12	21.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	60	2.840	0.03	3.60	25.1	NA	3.13	21.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	84	2.850	0.01	3.60	25.1	NA	3.14	21.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	81	2.860	0.09	3.60	25.1	NA	3.15	21.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	68	2.870	0.04	3.70	25.2	NA	3.16	21.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	67	3.060	0.05	3.80	25.7	NA	3.37	22.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	76	3.090	0.07	3.90	25.8	NA	3.41	22.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	71	3.110	0.10	3.90	25.9	NA	3.43	22.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	75	3.130	0.06	3.90	25.9	NA	3.45	22.9	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	64	3.160	0.05	3.90	26.0	NA	3.48	23.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	62	3.190	0.06	4.00	26.1	NA	3.52	23.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	53	3.220	0.07	4.00	26.2	NA	3.55	23.2	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	79	3.240	0.09	4.00	26.2	NA	3.57	23.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	49	3.260	0.25	4.00	26.3	NA	3.59	23.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	65	3.280	0.07	4.10	26.4	NA	3.62	23.4	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	69	3.370	0.04	4.20	26.6	NA	3.72	23.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	82	3.440	0.09	4.20	26.8	NA	3.79	24.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	70	3.460	0.07	4.20	26.8	NA	3.81	24.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	44	3.490	0.09	4.30	26.9	NA	3.85	24.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	58	3.500	0.07	4.30	26.9	NA	3.86	24.2	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	56	3.510	0.09	4.30	27.0	NA	3.87	24.2	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	66	3.580	0.11	4.40	27.1	NA	3.95	24.4	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	77	3.640	0.07	4.40	27.3	NA	4.01	24.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	46	3.650	0.20	4.40	27.3	NA	4.02	24.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	45	3.670	0.24	4.50	27.4	NA	4.05	24.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	73	3.690	0.07	4.50	27.4	NA	4.07	24.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	72	3.700	0.02	4.50	27.4	NA	4.08	24.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	51	3.780	0.08	4.60	27.6	NA	4.17	25.0	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	43	3.870	0.03	4.70	27.8	NA	4.27	25.3	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	57	3.980	0.05	4.80	28.1	NA	4.39	25.6	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	83	4.000	0.07	4.80	28.2	NA	4.41	25.7	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	63	4.130	0.02	4.90	28.5	NA	4.55	26.1	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	80	4.390	0.07	5.20	29.0	NA	4.84	26.8	NA	806B 5H4 118-121cm	
1.95	2Ma Interglacial	T. sacculifer	59	5.260	0.11	6.00	30.7	NA	5.80	28.8	NA	806B 5H4 118-121cm	
1.917	2Ma Glacial	T. sacculifer	13	2.118	0.08	2.90	22.6	NA	2.34	18.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	34	2.400	0.02	3.20	23.6	NA	2.65	19.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	18	2.414	0.02	3.20	23.7	NA	2.66	19.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	39	2.565	0.06	3.40	24.2	NA	2.83	20.6	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	40	2.587	0.09	3.40	24.3	NA	2.85	20.7	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	29	2.602	0.09	3.40	24.3	NA	2.87	20.7	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	23	2.607	0.15	3.40	24.3	NA	2.87	20.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	35	2.622	0.07	3.40	24.4	NA	2.89	20.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	26	2.625	0.02	3.40	24.4	NA	2.89	20.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	6	2.636	0.07	3.40	24.4	NA	2.91	20.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	32	2.646	0.02	3.40	24.5	NA	2.92	20.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	31	2.655	0.11	3.40	24.5	NA	2.93	21.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	14	2.656	0.16	3.40	24.5	NA	2.93	21.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	5	2.677	0.04	3.50	24.6	NA	2.95	21.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	36	2.695	0.05	3.50	24.6	NA	2.97	21.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	25	2.732	0.02	3.50	24.7	NA	3.01	21.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	22	2.740	0.12	3.50	24.8	NA	3.02	21.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	4	2.778	0.08	3.60	24.9	NA	3.06	21.5	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	19	2.793	0.09	3.60	24.9	NA	3.08	21.6	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	30	2.846	0.01	3.60	25.1	NA	3.14	21.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	3	2.897	0.05	3.70	25.2	NA	3.19	22.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	9	2.914	0.11	3.70	25.3	NA	3.21	22.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	11	2.947	0.06	3.70	25.4	NA	3.25	22.2	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	21	2.961	0.04	3.70	25.4	NA	3.27	22.2	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	16	3.011	0.12	3.80	25.6	NA	3.32	22.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	20	3.021	0.03	3.80	25.6	NA	3.33	22.5	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	42	3.051	0.30	3.80	25.7	NA	3.36	22.6	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	7	3.115	0.13	3.90	25.9	NA	3.43	22.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	24	3.156	0.07	3.90	26.0	NA	3.48	23.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	27	3.248	0.01	4.00	26.3	NA	3.58	23.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	41	3.286	0.13	4.10	26.4	NA	3.62	23.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	37	3.385	0.01	4.20	26.6	NA	3.73	23.8	NA	806B 5H4 15-19cm	
