# Bay of Bengal, Northeast Indian Margin Stable Isotope, Biomarker and SST Reconstructions since the Mid-Pleistocene
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33213
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-ocean-33213.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Paleoceanography
#
# Dataset_DOI: 10.25921/mzh5-p372
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/clemens2021/clemens2021-u1446-d18Osw-noaa.txt
#   Data_Download_Description: NOAA Template File; U1446 d18O Sea Water Data
#
#--------------------
# Contribution_Date
#   Date: 2021-04-08
#--------------------
# File_Last_Modified_Date
#   Date: 2024-08-18
#--------------------
# Title
#   Study_Name: Bay of Bengal, Northeast Indian Margin Stable Isotope, Biomarker and SST Reconstructions since the Mid-Pleistocene
#--------------------
# Investigators
#   Investigators: Clemens, S.C.(https://orcid.org/0000-0002-1136-7815); Yamamoto, M.(https://orcid.org/0000-0003-1312-825X); Thirumalai, K.(https://orcid.org/0000-0002-7875-4182); Giosan, L.; Richey, J.N.(https://orcid.org/0000-0002-2319-7980); Nilsson-Kerr, K.(https://orcid.org/0000-0001-7379-2684); Rosenthal, Y.(https://orcid.org/0000-0002-7546-6011); Anand, P.(https://orcid.org/0000-0002-3159-0096); McGrath, S.M.(https://orcid.org/0000-0003-3372-1894)
#--------------------
# Description_Notes_and_Keywords
#   Description: Provided Keywords: Indian monsoon, South Asian monsoon, precipitation, precipitation isotopes, paleoclimate, paleoceanography, carbon dioxide, ice volume
#--------------------
# Publication
#   Authors: Clemens, Steven; Yamamoto, Masanobu; Thirumalai, Kaustubh; Giosan, Liviu; Richey, Julie N.; Nilsson-Kerr, Katrina; Rosenthal, Yair; Anand, Pallavi; McGrath, Sarah M.
#   Journal_Name: Science Advances
#   Published_Title: Remote and Local Drivers of Pleistocene South Asian Summer Monsoon Precipitation: A Test for Future Predictions
#   Published_Date_or_Year: 2021
#   Volume: 7
#   Pages: 
#   Issue: 23
#   Report_Number: eabg3848
#   DOI: 10.1126/sciadv.abg3848
#   Full_Citation:
#   Abstract: South Asian precipitation amount and extreme variability are predicted to increase due to thermodynamic effects of increased 21st-century greenhouse gases, accompanied by an increased supply of moisture from the southern hemisphere Indian Ocean. We reconstructed South Asian summer monsoon precipitation and runoff into the Bay of Bengal to assess the extent to which these factors also operated in the Pleistocene, a time of large-scale natural changes in carbon dioxide and ice volume. South Asian precipitation and runoff are strongly coherent with, and lag, atmospheric carbon dioxide changes at Earth’s orbital eccentricity, obliquity, and precession bands and are closely tied to cross-equatorial wind strength at the precession band. We find that the projected monsoon response to ongoing, rapid high-latitude ice melt and rising carbon dioxide levels is fully consistent with dynamics of the past 0.9 million years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Environment Research Council (NERC)
#   Grant: JPMXS05R2900001, 19H05595
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: OCE1634774
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Geological Survey
#   Grant: NE/L002493/1
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Japan Society for the Promotion of Science (JSPS)
#   Grant: JPMXS05R2900001
#--------------------
# Site_Information
#   Site_Name: IODP U1446
#   Location: Indian Ocean
#   Northernmost_Latitude: 19.083
#   Southernmost_Latitude: 19.083
#   Easternmost_Longitude: 85.733
#   Westernmost_Longitude: 85.733
#   Elevation_m: -1440
#--------------------
# Data_Collection
#   Collection_Name: U1446 d18Osw Clemens2021
#   First_Year: 1462340
#   Last_Year: 320
#   Time_Unit: cal yr BP
#   Core_Length_m:
#   Parameter_Keywords: geochemistry, oxygen isotopes, reconstruction
#   Notes: http://publications.iodp.org/proceedings/353/353title.html; 204 m composite depth.
#--------------------
# Chronology_Information
# Chronology:
# 
#--------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## Age	age,,,calendar kiloyear before present,,climate reconstructions;paleoceanography,,,N,
## SL_Scaled	relative sea level,delta 18O,,meter,,climate reconstructions;paleoceanography,,,N,U1446 benthic foram d18O scaled to modern sea level; input to PSU Solver
## SL_Scaled_averaged	notes,,,dimensionless,,paleoceanography,,,N,1 indicates value is average of  data point above and below
## d18O_G_ruber	delta 18O,Globigerinoides ruber,,per mil VPDB,,paleoceanography,,,N,input to PSU Solver
## d18O_G_ruber_averaged	notes,,,dimensionless,,paleoceanography,,,N,1 indicates value is average of data point above and below
## TEX_SST	sea surface temperature,glycerol dialkyl glycerol tetraether index,,degree Celsius,,climate reconstructions;paleoceanography,,,N,Sea surface temperature from TEX86H; input to PSU Solver
## TEX_SST_averaged	notes,,,dimensionless,,paleoceanography,,,N,1 indicates value is average of  data point above and below
## d18Osw_output_TEX	delta 18O,sea water,,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Seawater d18O; output from Paleo-Seawater Uncertainty Solver (PSU); Thirumalai et al. 2016
## minus_1_sigma_TEX	delta 18O,sea water,one standard deviation lower bound,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Output from PSU Solver; Thirumalai et al. 2016
## plus_1_sigma_TEX	delta 18O,sea water,one standard deviation upper bound,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Output from PSU Solver; Thirumalai et al. 2016
## minus_2_sigma_TEX	delta 18O,sea water,two standard deviations lower bound,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Output from PSU Solver; Thirumalai et al. 2016
## plus_2_sigma_TEX	delta 18O,sea water,two standard deviations upper bound,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Output from PSU Solver; Thirumalai et al. 2016
## Shakun_SST	sea surface temperature,,,degree Celsius,,climate reconstructions;paleoceanography,,,N,Shakun et al. 2015; Values adjusted to U1446 core top value; interpolated to U1446 ages;Input to PSU Solver
## d18Osw_out_Shakun	delta 18O,sea water,,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Seawater d18O using Shakun et al. SST; output from Paleo-Seawater Uncertainty Solver (PSU); Thirumalai et al. 2016
## Mg/Ca	magnesium/calcium,,,dimensionless,,paleoceanography,,,N,Input to PSU Solver
## d18Osw_out_Mg/Ca	delta 18O,sea water,,per mil SMOW,,climate reconstructions;paleoceanography,,,N,Seawater d18O using Mg/Ca; output from Paleo-Seawater Uncertainty Solver (PSU); Thirumalai et al. 2016
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: nan
Age	SL_Scaled	SL_Scaled_averaged	d18O_G_ruber	d18O_G_ruber_averaged	TEX_SST	TEX_SST_averaged	d18Osw_output_TEX	minus_1_sigma_TEX	plus_1_sigma_TEX	minus_2_sigma_TEX	plus_2_sigma_TEX	Shakun_SST	d18Osw_out_Shakun	Mg/Ca	d18Osw_out_Mg/Ca
82.33	-29.77	0	-2.25	0	27.58	0	0.42	-0.07	0.91	-0.56	1.36	27.75	0.38	4.04	0.05
82.94	-14.37	0	-1.99	0	28.05	0	0.53	0.10	0.98	-0.32	1.41	27.75	0.54	3.94	0.28
84.01	-23.59	0	-1.86	0	27.50	0	0.46	0.02	0.89	-0.40	1.32	27.75	0.52	4.33	0.32
85.14	-51.91	0	-1.67	0	27.22	1	-0.27	-0.81	0.36	-1.28	0.98	27.58	-0.11	4.21	-0.32
87.36	-80.66	0	-2.33	0	26.93	0	-0.35	-0.81	0.10	-1.24	0.52	27.45	-0.14	3.89	-0.28
88.39	-66.47	0	-2.02	0	26.19	0	-0.16	-0.61	0.28	-1.02	0.70	27.45	0.02	3.89	-0.16
89.42	-59.73	0	-2.02	0	26.65	0	-0.08	-0.50	0.36	-0.93	0.78	27.45	0.08	3.94	-0.07
90.45	-54.54	0	-2.05	0	26.81	1	0.07	-0.38	0.52	-0.81	0.94	27.46	0.17	4.12	0.00
91.34	-47.65	0	-1.92	0	26.97	0	-0.33	-0.84	0.25	-1.28	0.79	27.50	-0.18	4.06	-0.35
92.47	-51.73	0	-2.51	0	26.69	0	-0.51	-0.94	-0.07	-1.36	0.35	27.53	-0.38	3.95	-0.39
93.49	-49.25	0	-2.62	0	27.26	0	-0.40	-0.84	0.04	-1.28	0.47	27.62	-0.31	4.28	-0.29
94.52	-45.13	0	-2.49	0	27.29	1	-0.46	-0.91	-0.01	-1.36	0.44	27.75	-0.35	4.33	-0.33
95.55	-36.56	0	-2.73	0	27.31	0	-0.79	-1.27	-0.31	-1.74	0.18	27.89	-0.54	4.32	-0.49
96.57	-46.72	0	-2.87	0	26.35	0	-1.15	-1.61	-0.67	-2.05	-0.23	27.95	-0.80	4.31	-0.71
97.60	-56.69	0	-3.17	0	26.44	0	-0.90	-1.42	-0.40	-1.92	0.05	27.95	-0.62	4.30	-0.44
98.70	-50.42	0	-2.75	0	26.78	0	-0.53	-0.98	-0.05	-1.43	0.40	27.95	-0.27	4.51	-0.15
99.72	-30.19	0	-2.61	0	26.88	0	-0.21	-0.69	0.26	-1.20	0.71	28.00	0.00	4.68	0.01
100.75	-33.84	0	-2.24	0	26.91	0	-0.66	-1.21	-0.01	-1.67	0.54	28.07	-0.32	4.49	-0.43
101.78	-57.11	0	-2.74	0	26.39	0	-1.06	-1.51	-0.61	-1.94	-0.17	28.14	-0.66	4.27	-0.57
102.80	-65.02	0	-2.94	0	26.27	0	-0.95	-1.41	-0.50	-1.86	-0.05	28.12	-0.61	4.47	-0.38
103.83	-55.99	0	-2.75	0	26.45	0	-0.87	-1.31	-0.42	-1.75	0.06	28.09	-0.55	4.77	-0.27
104.86	-61.04	0	-2.81	0	26.62	0	-0.34	-0.98	0.20	-1.55	0.66	28.05	-0.19	5.06	-0.01
105.88	-28.27	0	-2.46	0	27.56	0	-0.06	-0.49	0.38	-0.90	0.81	27.99	0.15	4.77	0.13
106.91	-38.43	0	-2.10	0	26.62	0	-0.08	-0.54	0.37	-1.03	0.80	27.92	0.23	4.48	0.17
107.94	-75.69	0	-1.74	0	26.06	0	-0.69	-1.26	-0.01	-1.71	0.57	27.85	-0.30	4.44	-0.36
108.98	-70.78	0	-2.64	0	26.00	0	-0.63	-1.13	-0.16	-1.60	0.30	27.78	-0.35	4.38	-0.29
110.23	-67.08	0	-2.29	0	26.52	0	-0.48	-0.91	-0.05	-1.33	0.38	27.70	-0.30	4.28	-0.19
111.40	-61.65	0	-2.49	0	27.19	0	-0.29	-0.75	0.15	-1.20	0.58	27.70	-0.05	4.70	-0.14
112.56	-43.00	0	-2.20	0	26.46	0	-0.12	-0.56	0.32	-0.98	0.74	27.86	0.11	4.07	-0.12
113.73	-34.82	1	-2.28	0	27.05	0	0.02	-0.42	0.46	-0.85	0.89	28.01	0.18	4.04	-0.05
114.90	-26.64	0	-2.28	0	27.52	0	0.04	-0.39	0.47	-0.81	0.90	28.23	0.18	4.21	0.07
116.14	-17.27	0	-2.46	0	27.81	0	-0.05	-0.48	0.38	-0.89	0.82	28.48	0.09	4.75	-0.01
117.31	-9.92	0	-2.69	0	28.10	0	-0.12	-0.55	0.31	-0.96	0.73	28.71	-0.03	4.58	-0.15
118.48	-4.26	0	-2.89	0	28.58	1	-0.17	-0.61	0.27	-1.05	0.70	28.95	-0.13	4.55	-0.25
119.65	4.82	0	-3.09	0	29.06	0	-0.36	-0.81	0.09	-1.24	0.53	29.18	-0.28	4.61	-0.37
120.70	10.91	0	-3.40	0	28.90	0	-0.47	-0.90	-0.04	-1.32	0.37	29.37	-0.26	4.68	-0.43
121.96	25.96	1	-3.42	0	28.31	0	-0.50	-0.92	-0.06	-1.35	0.35	29.59	-0.21	4.73	-0.44
123.23	41.01	0	-3.53	0	28.28	1	-0.72	-1.18	-0.25	-1.61	0.18	29.74	-0.42	4.45	-0.59
124.39	5.10	0	-3.60	0	28.24	0	0.87	-0.82	1.46	-1.45	1.93	29.70	0.98	4.55	0.63
128.97	-37.96	0	-1.32	0	28.58	0	0.98	0.52	1.43	0.09	1.87	29.13	1.08	4.47	0.58
131.72	-77.75	1	-1.16	0	27.98	0	0.45	-0.07	1.00	-0.54	1.52	28.49	0.64	4.22	0.25
134.46	-117.54	0	-1.20	0	26.72	0	0.36	-0.09	0.80	-0.52	1.22	27.79	0.62	4.04	0.37
137.30	-84.59	0	-1.09	0	25.63	0	0.05	-0.44	0.56	-0.90	1.06	27.04	0.22	4.04	-0.03
140.05	-112.86	0	-1.50	0	26.16	0	0.03	-0.41	0.48	-0.85	0.91	26.78	0.19	3.83	0.05
142.79	-91.00	0	-1.41	0	26.03	0	0.54	-0.01	1.05	-0.51	1.51	26.81	0.64	3.93	0.30
145.49	-67.50	0	-1.08	0	26.46	0	0.75	0.32	1.18	-0.11	1.60	26.85	0.84	3.66	0.50
148.28	-57.62	0	-1.10	0	26.36	0	0.95	0.50	1.40	0.06	1.84	26.85	1.08	3.96	0.70
150.98	-44.05	0	-0.91	0	26.27	0	0.75	0.28	1.24	-0.17	1.72	26.88	0.92	3.92	0.64
153.72	-71.01	0	-1.07	0	26.04	0	0.12	-0.41	0.71	-0.86	1.25	26.87	0.44	4.14	0.24
156.47	-105.98	0	-1.26	0	24.85	0	-0.02	-0.44	0.41	-0.86	0.86	26.65	0.29	3.94	0.13
159.21	-92.83	0	-1.34	0	25.33	0	0.08	-0.36	0.51	-0.79	0.93	26.66	0.19	3.85	-0.45
161.96	-105.56	0	-1.44	0	26.67	0	-0.25	-0.73	0.26	-1.20	0.76	26.75	-0.39	nan	nan
164.52	-97.74	0	-2.19	0	27.50	0	-0.18	-0.65	0.28	-1.12	0.72	26.58	-0.15	3.50	0.20
167.27	-69.80	0	-1.78	0	26.09	0	-0.30	-0.77	0.16	-1.21	0.63	26.70	-0.16	4.67	0.00
170.01	-81.83	0	-2.05	0	26.15	0	-0.27	-0.73	0.17	-1.15	0.60	26.89	-0.19	4.43	-0.32
172.76	-92.73	0	-1.85	0	26.64	0	-0.16	-0.60	0.27	-1.02	0.69	26.89	-0.02	3.55	-0.28
175.41	-91.80	0	-1.67	0	26.04	0	-0.11	-0.55	0.31	-0.97	0.76	26.90	0.14	3.62	-0.07
178.25	-72.98	0	-1.67	0	25.50	0	0.01	-0.43	0.46	-0.86	0.87	26.91	0.24	3.83	0.07
181.01	-96.99	0	-1.41	0	26.03	0	0.11	-0.32	0.55	-0.75	0.97	26.92	0.32	3.98	0.30
183.75	-83.56	0	-1.44	0	25.94	0	0.10	-0.33	0.54	-0.78	0.96	27.00	0.36	4.45	0.31
186.22	-89.97	0	-1.34	0	25.52	0	0.23	-0.21	0.68	-0.67	1.11	26.85	0.37	nan	nan
189.34	-66.43	0	-1.52	0	26.53	0	0.29	-0.39	0.92	-1.02	1.45	26.90	0.38	4.01	0.34
192.08	-19.43	0	-1.54	0	27.15	0	0.11	-0.50	0.84	-1.06	1.41	27.26	0.26	3.85	0.10
192.92	-69.61	0	-1.90	0	26.48	0	-0.47	-1.01	0.14	-1.50	0.70	27.34	-0.20	nan	nan
193.76	-61.46	0	-2.50	0	26.01	0	-0.17	-0.85	0.44	-1.38	0.94	27.43	-0.01	nan	nan
194.56	-17.93	0	-2.13	0	27.09	0	-0.29	-0.83	0.30	-1.30	0.84	27.51	-0.04	3.92	0.36
195.26	-55.05	0	-2.37	0	26.16	0	-0.45	-0.90	0.00	-1.37	0.44	27.58	-0.13	nan	nan
196.23	-55.42	0	-2.15	0	25.88	0	-0.61	-1.08	-0.15	-1.52	0.31	27.63	-0.36	nan	nan
197.06	-49.01	0	-2.75	0	26.72	0	-0.65	-1.10	-0.22	-1.51	0.22	27.69	-0.46	nan	nan
197.90	-48.31	0	-2.69	0	26.91	0	-0.51	-0.96	-0.06	-1.39	0.38	27.74	-0.34	nan	nan
198.70	-43.58	0	-2.53	0	26.99	0	-0.61	-1.09	-0.14	-1.52	0.32	27.80	-0.46	nan	nan
199.68	-25.61	0	-3.07	0	27.19	1	-0.53	-1.01	-0.06	-1.46	0.38	27.85	-0.41	nan	nan
200.37	-28.84	0	-2.73	0	27.39	0	-0.27	-0.73	0.20	-1.17	0.70	27.91	-0.16	nan	nan
201.21	-18.44	0	-2.63	0	27.41	0	0.14	-0.39	0.64	-0.87	1.10	27.96	0.20	nan	nan
202.04	-1.78	0	-2.30	0	27.72	1	0.42	-0.04	0.87	-0.48	1.34	27.99	0.48	4.53	0.48
202.87	-3.79	0	-2.11	0	28.03	0	0.24	-0.24	0.73	-0.69	1.19	28.01	0.61	5.28	0.47
203.70	-6.88	0	-1.92	0	25.30	0	-0.03	-0.49	0.41	-0.93	0.84	28.04	0.50	4.24	0.16
204.53	-47.05	0	-1.92	0	25.62	0	-0.16	-0.60	0.28	-1.02	0.71	28.03	0.39	nan	nan
205.43	-37.26	0	-1.96	0	25.17	0	-0.14	-0.57	0.30	-1.01	0.72	28.00	0.28	nan	nan
206.38	-39.65	0	-2.14	0	26.35	0	-0.06	-0.53	0.40	-1.02	0.84	27.97	0.21	nan	nan
207.37	-36.37	0	-2.08	0	26.80	0	-0.40	-0.93	0.17	-1.40	0.70	28.00	-0.06	nan	nan
208.29	-41.47	0	-2.63	0	26.45	0	-0.34	-0.82	0.14	-1.30	0.57	28.12	-0.04	nan	nan
209.24	-31.18	0	-2.40	0	26.89	1	-0.14	-0.59	0.29	-1.01	0.71	28.25	0.08	nan	nan
210.19	-30.43	0	-2.38	0	27.33	0	-0.26	-0.73	0.19	-1.19	0.61	28.35	-0.06	nan	nan
211.14	-24.44	0	-2.64	0	27.30	0	-0.59	-1.08	-0.07	-1.54	0.43	28.35	-0.34	nan	nan
212.09	-25.04	0	-3.09	0	27.25	0	-0.24	-0.89	0.32	-1.43	0.81	28.35	-0.05	nan	nan
213.04	-27.67	0	-2.25	0	27.28	1	-0.43	-0.95	0.14	-1.41	0.67	28.36	-0.20	nan	nan
213.99	-29.44	0	-2.91	0	27.31	0	-0.68	-1.13	-0.24	-1.56	0.19	28.48	-0.42	nan	nan
214.94	-26.40	0	-3.00	0	27.32	0	-0.89	-1.34	-0.43	-1.78	0.03	28.61	-0.50	nan	nan
215.90	-43.86	0	-3.02	0	26.61	0	-0.06	-0.81	0.53	-1.51	1.03	28.74	0.27	nan	nan
218.76	-32.58	0	-1.76	0	26.55	0	0.00	-0.49	0.52	-0.92	1.00	28.20	0.34	3.97	0.00
219.71	-54.39	0	-2.10	0	26.54	0	0.04	-0.43	0.48	-0.87	0.92	28.05	0.31	3.93	0.12
220.69	-74.94	0	-1.64	0	26.60	0	0.02	-0.43	0.46	-0.86	0.88	27.92	0.27	4.33	-0.06
221.85	-94.89	0	-1.65	0	26.53	0	-0.47	-0.98	0.09	-1.45	0.62	27.77	-0.09	nan	nan
223.35	-102.28	0	-2.02	0	25.53	0	-0.25	-0.81	0.27	-1.32	0.75	27.61	-0.04	3.76	0.07
224.59	-79.72	0	-1.89	0	27.05	0	0.59	-0.13	1.17	-0.73	1.63	27.49	0.51	4.67	0.55
225.96	-65.07	0	-1.28	0	27.92	0	-0.10	-0.70	0.89	-1.17	1.47	27.45	0.17	4.56	0.19
227.37	-86.83	0	-1.95	0	26.00	0	0.06	-0.50	0.58	-1.03	1.06	27.45	0.29	nan	nan
228.79	-63.99	0	-1.53	0	26.31	0	-0.15	-0.65	0.39	-1.10	0.90	27.48	0.14	nan	nan
230.15	-75.41	0	-1.96	0	25.99	0	-0.41	-0.85	0.02	-1.26	0.44	27.52	-0.20	nan	nan
231.40	-62.82	0	-2.37	0	26.84	0	-0.46	-0.88	-0.02	-1.31	0.40	27.59	-0.31	5.28	-0.12
232.66	-53.60	0	-2.51	0	27.10	0	-0.40	-0.84	0.03	-1.26	0.46	27.72	-0.29	nan	nan
233.91	-50.98	0	-2.50	0	27.39	0	-0.44	-0.88	-0.01	-1.31	0.41	27.84	-0.32	nan	nan
235.21	-38.15	0	-2.67	0	27.24	0	-0.80	-1.29	-0.30	-1.73	0.18	28.01	-0.62	5.02	-0.28
236.47	-32.30	0	-3.23	0	27.32	0	-0.86	-1.31	-0.42	-1.74	0.01	28.18	-0.67	5.19	-0.30
237.72	-29.12	0	-3.18	0	27.60	0	-0.57	-1.05	-0.12	-1.51	0.33	28.42	-0.31	nan	nan
238.98	-22.52	0	-2.78	0	27.20	0	-0.55	-0.99	-0.09	-1.42	0.43	28.72	-0.18	nan	nan
240.24	-27.85	0	-2.87	0	27.18	0	0.37	-0.63	0.97	-1.23	1.44	28.91	0.66	4.19	0.35
241.49	-10.67	0	-1.78	0	27.27	1	0.78	0.34	1.22	-0.11	1.64	28.70	1.02	4.16	0.50
242.75	-21.25	0	-1.52	0	27.36	0	0.13	-0.43	0.88	-0.90	1.47	28.49	0.55	4.12	-0.03
244.50	-92.03	0	-1.63	0	25.94	0	0.27	-0.26	0.77	-0.76	1.23	28.09	0.47	3.77	0.10
246.75	-80.28	0	-1.39	0	27.11	0	0.21	-0.26	0.67	-0.71	1.13	27.65	0.34	3.91	-0.09
248.99	-104.44	0	-1.45	0	26.64	0	-0.16	-0.63	0.31	-1.08	0.78	27.35	0.11	3.55	-0.32
251.23	-108.65	0	-1.53	0	25.37	0	-0.42	-0.86	0.02	-1.27	0.45	26.97	-0.08	3.32	-0.48
253.48	-105.47	0	-1.71	0	25.14	0	-0.09	-0.63	0.41	-1.10	0.86	26.80	0.13	3.26	-0.13
255.72	-81.83	0	-1.48	0	25.90	0	0.18	-0.27	0.60	-0.70	1.03	26.72	0.28	3.60	0.00
257.97	-73.87	0	-1.51	0	26.30	0	0.36	-0.08	0.81	-0.53	1.24	26.65	0.39	3.65	0.10
260.29	-75.32	0	-1.35	0	26.66	0	0.40	-0.04	0.83	-0.46	1.24	26.65	0.42	3.68	0.27
262.53	-86.09	0	-1.26	0	26.34	0	0.07	-0.40	0.58	-0.84	1.05	26.49	0.21	4.08	0.02
264.78	-104.86	0	-1.36	0	25.45	0	-0.19	-0.63	0.26	-1.05	0.69	26.32	-0.05	3.63	-0.07
267.02	-106.03	0	-1.58	0	25.67	0	-0.02	-0.48	0.44	-0.93	0.88	26.25	0.00	3.99	-0.05
269.22	-96.43	0	-1.46	0	26.37	0	0.07	-0.36	0.50	-0.78	0.92	26.25	0.00	3.73	-0.28
271.46	-81.69	0	-1.69	0	26.74	0	-0.27	-0.75	0.23	-1.20	0.71	26.30	-0.31	nan	nan
273.71	-72.42	0	-2.20	0	26.51	0	-0.26	-0.71	0.19	-1.15	0.62	26.40	-0.32	nan	nan
275.95	-81.78	0	-1.96	0	26.85	0	-0.25	-0.67	0.19	-1.11	0.60	26.55	-0.30	nan	nan
278.20	-58.84	0	-2.27	0	27.05	0	-0.71	-1.21	-0.16	-1.67	0.36	26.85	-0.73	nan	nan
280.44	-57.60	0	-2.92	0	27.11	0	-0.62	-1.10	-0.15	-1.55	0.28	27.05	-0.60	nan	nan
282.68	-54.68	0	-2.53	0	27.17	0	-0.13	-0.64	0.37	-1.14	0.81	27.27	-0.01	3.54	-0.03
284.93	-27.34	0	-2.19	0	26.88	0	-0.03	-0.47	0.40	-0.90	0.82	27.64	0.17	4.26	-0.18
286.93	-49.81	0	-2.03	0	26.51	0	-0.30	-0.76	0.16	-1.19	0.63	27.65	-0.05	3.57	-0.36
289.00	-71.11	0	-2.16	0	26.30	0	-0.09	-0.58	0.40	-1.06	0.86	27.55	0.11	3.75	-0.32
291.07	-89.18	0	-1.57	0	26.52	0	-0.09	-0.53	0.36	-0.96	0.81	27.33	0.04	nan	nan
293.15	-85.06	0	-1.83	0	26.52	0	-0.37	-0.83	0.09	-1.27	0.53	26.99	-0.20	nan	nan
295.21	-93.72	0	-1.99	0	26.07	0	-0.35	-0.79	0.09	-1.23	0.53	27.02	-0.12	3.73	-0.22
297.28	-67.03	0	-2.01	0	26.07	1	-0.40	-0.85	0.03	-1.27	0.46	27.24	-0.17	4.03	-0.11
299.31	-84.03	0	-2.05	0	26.06	0	-0.54	-0.99	-0.11	-1.41	0.33	27.17	-0.38	nan	nan
301.38	-67.88	0	-2.42	0	26.62	0	0.00	-0.66	0.55	-1.22	1.01	27.29	0.12	nan	nan
303.45	-21.95	0	-2.02	0	26.85	0	-0.54	-1.13	0.27	-1.59	0.84	27.45	-0.28	nan	nan
305.52	-74.50	0	-2.47	0	25.99	0	-0.93	-1.38	-0.48	-1.80	-0.07	27.45	-0.71	nan	nan
307.59	-66.05	0	-2.86	0	26.74	0	-0.86	-1.32	-0.42	-1.74	-0.02	27.67	-0.61	nan	nan
309.66	-46.20	0	-2.80	0	26.55	0	-0.35	-0.91	0.16	-1.43	0.62	27.87	-0.20	nan	nan
311.73	-25.28	0	-2.50	0	27.44	0	-0.17	-0.60	0.27	-1.02	0.69	27.94	-0.05	4.01	-0.03
313.80	-24.39	0	-2.49	0	27.26	0	-0.02	-0.48	0.43	-0.89	0.85	27.89	0.07	4.69	-0.15
315.59	-19.57	0	-2.36	0	27.53	0	-0.08	-0.52	0.37	-0.94	0.81	27.85	-0.06	nan	nan
318.01	-16.34	0	-2.64	0	27.85	0	-0.16	-0.60	0.27	-1.01	0.70	27.86	-0.20	nan	nan
320.08	-11.70	0	-2.82	0	28.34	0	0.03	-0.43	0.48	-0.87	0.90	28.13	-0.04	nan	nan
322.15	1.97	0	-2.70	0	28.69	0	-0.01	-0.46	0.43	-0.90	0.86	28.41	-0.04	4.56	-0.20
324.22	2.48	0	-2.91	0	28.65	0	-0.14	-0.58	0.29	-1.00	0.70	28.66	-0.14	4.30	-0.40
326.22	3.98	0	-3.02	0	28.72	0	-0.28	-0.72	0.15	-1.16	0.58	28.73	-0.24	4.04	0.46
328.57	-9.32	0	-3.06	0	28.67	0	-0.53	-0.99	-0.07	-1.43	0.38	28.96	-0.40	nan	nan
330.36	-6.41	0	-3.31	0	28.34	0	-0.37	-0.84	0.11	-1.30	0.55	29.10	-0.27	nan	nan
332.43	0.42	0	-3.01	0	28.49	0	0.48	-0.28	1.04	-0.85	1.52	28.82	0.61	nan	nan
334.50	2.90	0	-1.91	0	27.78	0	1.02	0.55	1.51	0.05	1.94	28.44	1.12	4.15	0.81
336.56	-12.69	0	-1.30	0	27.55	1	0.89	0.41	1.37	-0.03	1.83	27.85	0.82	4.48	0.49
338.70	-98.30	0	-0.99	0	27.32	0	0.34	-0.16	0.89	-0.60	1.39	26.78	0.40	3.97	0.17
340.88	-127.75	0	-1.07	0	26.04	0	0.09	-0.34	0.52	-0.77	0.96	26.65	0.21	3.77	0.20
343.06	-116.23	0	-1.29	0	26.12	1	0.19	-0.25	0.62	-0.69	1.04	26.65	0.29	4.38	0.09
345.24	-100.36	0	-1.24	0	26.19	0	0.42	-0.03	0.86	-0.47	1.31	26.63	0.44	3.55	0.02
347.36	-76.77	0	-1.26	0	26.59	0	1.01	0.41	1.54	-0.14	2.01	26.49	0.55	3.35	0.20
