Subantarctic Atlantic and Subarctic Pacific 3.6 Ma Alkenone SST Reconstructions 
----------------------------------------------------------------------- 
               World Data Center for Paleoclimatology, Boulder 
                                  and 
                     NOAA Paleoclimatology Program 
----------------------------------------------------------------------- 
NOTE: PLEASE CITE ORIGINAL REFERENCE WHEN USING THIS DATA!!!!! 


NAME OF DATA SET: 
Subantarctic Atlantic and Subarctic Pacific 3.6 Ma Alkenone SST Reconstructions 

LAST UPDATE: 1/2011 (Original receipt by WDC Paleo) 
CONTRIBUTORS: Martínez-Garcia, A., A. Rosell-Melé, E.L. McClymont, 
R. Gersonde, and G.H. Haug. 
IGBP PAGES/WDCA CONTRIBUTION SERIES NUMBER: 2011-006 


WDC PALEO CONTRIBUTION SERIES CITATION: 
Martínez-Garcia, A., et al. 2010. 
Subantarctic Atlantic and Subarctic Pacific 3.6 Ma Alkenone SST Reconstructions. 
IGBP PAGES/World Data Center for Paleoclimatology 
Data Contribution Series # 2011-006. 
NOAA/NCDC Paleoclimatology Program, Boulder CO, USA. 


ORIGINAL REFERENCE:  
Martínez-Garcia, A., A. Rosell-Melé, E.L. McClymont, R. Gersonde, 
and G.H. Haug. 2010. 
Subpolar Link to the Emergence of the Modern Equatorial Pacific 
Cold Tongue. 
Science, Vol. 328, No. 5985, pp. 1550-1553, 18 June 2010. 
DOI:10.1126/science.1184480 

ABSTRACT:
The cold upwelling "tongue" of the eastern equatorial Pacific 
is a central energetic feature of the ocean, dominating both 
the mean state and temporal variability of climate in the tropics
and beyond. Recent evidence for the development of the modern 
cold tongue during the Pliocene-Pleistocene transition has been 
explained as the result of extratropical cooling that drove 
a shoaling of the thermocline. We have found that the sub-Antarctic 
and sub-Arctic regions underwent substantial cooling nearly 
synchronous to the cold tongue development, thereby providing 
support for this hypothesis. In addition, we show that sub-Antarctic 
climate changed in its response to Earth's orbital variations, 
from a subtropical to a subpolar pattern, as expected if cooling 
shrank the warm-water sphere of the ocean and thus contracted
the subtropical gyres. 


ADDITIONAL REFERENCES: 
Martínez-Garcia, A., A. Rosell-Melé, W. Geibert, R. Gersonde, 
P. Masqué, V. Gaspari, and C. Barbante. 2009. 
Links between iron supply, marine productivity, sea surface 
temperature, and CO2 over the last 1.1 Ma. 
Paleoceanography, 24, PA1207, doi:10.1029/2008PA001657.  



GEOGRAPHIC REGION: Sub-polar North Pacific and South Atlantic 
PERIOD OF RECORD: 3.6 Ma - present 
FUNDING SOURCES: 
Ministerio de Ciencia e Innovación, Spain, FPU grant to A.M.-G. 



DESCRIPTION: 
Two Subpolar paleotemperature records for the past 3.6 million years 
based on the analysis of alkenone unsaturation indices in marine 
sediments.  Cores are located in the sub-Arctic Pacific (ODP Site 882) 
and the sub-Antarctic Atlantic (ODP Site 1090).  The percentage of 
the C37:4 alkenone relative to the total abundance of C37 alkenones 
(%C37:4) in these records is an additional tracer that can be used 
to infer variations in the meridional extent of polar and subpolar 
conditions through time. 

ODP Site 882: 50°21'N, 167°35'E, water depth 3244m 
ODP Site 1090: 42°54.5'S, 8°54.0'E, water depth 3702m 




DATA: 
1. ODP 982 
Age(ka)     SST(ºC)    %C37:4
250.48        8.94       9.66
256.17        6.90      13.30
259.02        7.32      12.42
263.29        8.02      11.58
266.14        6.22      12.17
266.61        4.78      14.70
268.51        5.56      12.73
269.46        6.86      11.45
274.20       10.86       5.45
277.05        9.92       5.16
280.75        9.07       9.45
281.75       11.47       3.36
286.25        9.96       3.77
292.51        9.94       5.56
296.64       11.11       1.98
299.40       10.56       4.86
311.80       10.42       4.77
315.93       11.33       4.40
318.46       10.84       5.77
323.98       12.45       3.17
328.58       11.47       5.57
334.56       14.67       1.01
341.16       10.87       2.66
342.56        8.82       4.66
343.64        7.03       9.13
344.42        8.19       6.66
345.98        7.76       4.99
349.89        8.39       3.75
352.60        8.46       2.62
355.04       10.10       1.35
357.74        9.83       2.83
360.45       10.11       0.99
363.42        8.69       2.13
365.86        8.43       1.95
368.84        9.09       1.78
370.46        8.13       1.85
371.21        8.76       2.03
372.45        7.96       2.40
373.27        8.70       1.65
375.75        9.31       3.22
380.50        8.34       1.53
382.56        8.97       3.17
389.99       10.24       4.18
390.70        8.65       2.57
392.75        9.40       2.84
394.81       10.13       3.16
396.87        9.86       2.90
398.93        9.50       1.71
400.98       10.31       2.01
403.04       10.39       2.05
405.10       10.24       2.71
407.16       11.49       0.98
409.21       13.33       0.00
411.27       13.93       0.00
413.33       12.93       0.00
415.59       12.39       0.00
419.16       12.16       0.00
423.37        8.92       7.20
426.27       10.20       6.65
427.00       11.32       0.00
429.03       10.26       2.63
431.06        7.44       6.61
433.09        6.93       4.10
435.12        7.08       5.52
437.14        5.10      11.13
439.17        6.02      10.82
441.20        7.43       8.14
443.23        8.69       7.07
445.26        8.86       8.21
447.29        8.83       9.51
449.32        8.61       8.27
451.35        8.38       8.79
453.37        8.79      10.52
455.40        8.22      10.17
457.43        7.90      10.66
459.46        6.04      13.46
461.49        7.11      10.30
463.52        7.80       9.26
465.55        6.25      14.16
467.58        4.41      14.65
469.60        5.22      10.69
471.63        4.27      16.48
473.66        6.08      12.50
475.00        4.07      12.32
477.40        5.48      14.49
478.60        8.04       7.63
479.80        7.48       8.18
481.00        6.84       9.36
482.20        7.82       7.83
483.40        7.98       7.01
484.60        8.30       6.33
485.80        7.81       6.77
487.00        9.44       3.97
488.55        8.96       4.53
491.84       10.14       3.46
498.42        9.13       6.18
501.71        9.31       6.60
505.00       10.24       5.17
509.80        9.58       5.02
513.29        8.64       7.15
514.14        8.97       7.28
515.00        9.27       5.33
515.86        9.90       5.48
516.71        9.39       6.94
517.57        9.09       7.32
519.95        9.37       5.34
523.85       10.04       4.63
527.75        8.73       8.46
531.34        8.16      11.49
534.06        7.65      12.74
535.42        7.21      10.77
536.78        8.37       9.13
538.14        8.39       9.94
539.50        7.65      11.73
540.86        8.02      12.39
542.22        6.21      14.41
543.58        6.82      12.67
544.94        7.25      13.14
546.30        7.44      12.95
547.66        7.31      13.68
548.70        6.28      14.73
549.63        7.42      14.26
550.57        7.14      14.04
551.50        7.77      12.77
552.44        7.29      13.07
553.37        8.75      10.47
554.30        8.85       9.18
555.24        9.58       8.48
556.17        9.50       8.19
557.11       10.16       8.25
558.04        9.09       9.76
558.97        9.14       9.00
559.91        8.37      11.17
560.84        8.13      11.95
564.67        6.47      13.92
568.50        7.10      10.97
572.34       10.25       6.45
576.17       11.21       3.91
580.00       10.81       4.42
581.50       10.41       4.85
583.00       11.73       1.99
587.25        9.87       7.91
595.75       10.37       4.99
602.25       10.76       3.42
604.50       10.34       4.79
606.75       10.10       4.77
609.00       10.83       4.82
610.35       11.35       3.89
613.50       11.26       3.77
615.75       11.41       4.29
618.00       11.74       2.41
618.90       11.37       4.10
619.50       12.07       5.54
619.80       11.43       5.78
622.80       11.15       4.85
626.21       11.40       6.58
628.12       11.23       6.69
630.02        8.96      10.44
632.14        6.85      13.19
634.68        8.13      13.84
637.22        7.98      14.03
639.77        6.88      14.94
642.31        7.46      12.56
644.85        8.34      14.24
647.39        8.42      14.45
649.93        8.77      11.82
652.47        6.28      15.49
655.01        7.45      15.23
657.55        6.98      15.52
660.09        7.37      13.56
662.60        6.75      14.34
665.00        8.40      12.24
668.80        9.97       8.54
671.38        9.53      10.25
673.21        6.05      14.05
675.05        7.08      11.90
676.88        7.53      12.86
678.72        7.38      12.17
684.22        9.93      10.54
686.06        9.68       9.86
687.89        8.18       8.52
689.73        9.41       5.47
691.11        9.32       6.71
692.18       10.25       3.85
693.25        9.32       5.61
694.32        9.98       5.36
695.39       10.01       4.15
697.80       10.20       3.87
702.00       10.35       3.28
706.20       10.77       2.91
709.28       11.07       4.34
711.52       11.07       5.59
713.12       10.22       6.96
713.76       10.22       7.19
714.40       10.53       6.29
715.04        9.86       7.90
715.68        9.87       8.74
717.20        9.35       9.24
719.60        9.79       7.94
722.00        8.25      12.29
722.96        8.06       8.08
723.92        9.20      10.17
726.32        9.31       8.91
729.68        8.97      11.24
733.04        8.65       9.66
736.40       10.83       8.66
739.76        9.96       9.62
743.12       11.06       6.25
746.25       10.80       4.33
748.00        9.92       8.15
749.75        9.87       8.69
751.50        8.17      10.59
753.25        4.77      16.01
755.00        5.24      17.46
756.58        4.44      20.03
757.93        5.83      18.08
759.27        6.37      15.44
760.62        9.63      11.07
761.97       10.49       9.71
763.32       10.12      10.53
764.67       10.33       9.30
766.02        9.47      11.74
767.36        9.54       8.14
768.71        8.05      10.73
770.06        9.17       8.37
771.41        8.14       8.61
772.76        8.13       7.88
775.45        7.56       7.16
776.80        8.95       3.56
778.15        9.26       4.63
779.50        9.04       3.26
780.84        8.97       3.47
782.22        9.92       4.12
784.67       10.35       3.13
788.00        9.45       4.46
791.33        8.77       6.44
792.80        9.19       8.42
793.80        8.05      10.04
800.40        6.89      11.87
803.09        5.54       9.16
804.46        6.39      12.51
805.82        5.68      12.90
807.18        5.55      12.62
808.55        5.30      12.79
809.91        7.29      10.70
811.27        6.74      12.65
813.40        6.72      11.29
815.24        8.06       8.40
816.90        7.43      10.04
818.55        7.57      10.34
820.21        8.09       9.54
821.86        8.33      10.21
823.52        9.07       9.85
825.17       10.09       8.07
828.80        9.34       9.20
834.40        8.03      10.22
840.00        8.42       8.18
842.67        9.52       7.11
845.33       10.71       6.27
848.00        8.62       7.53
850.60        8.23       8.76
853.00        7.61       9.88
855.40        8.81       6.39
857.80        7.65       8.93
860.20        9.09       6.23
862.13        9.30       6.84
862.67        9.68       5.38
863.20       10.23       3.19
863.73        9.46       3.08
864.80       10.28       3.14
865.33       10.38       3.00
865.87       10.87       3.32
867.60       10.90       4.95
868.74       10.30       6.10
869.89       11.81       3.87
871.03       10.58       5.78
872.17        8.44       8.96
873.31        8.03       9.35
874.46        7.31      10.06
875.60        9.36       7.55
876.74        9.64       7.50
877.89       10.02       6.85
879.03        9.48       6.46
880.17        8.27       9.77
881.31        7.07      14.63
882.96        8.26      11.46
887.76        9.27       8.91
890.16        7.46      14.76
892.56        7.51      14.33
897.20        6.08      16.01
905.20        8.04      11.66
910.80       10.12      10.48
912.80        9.43       9.48
914.80        8.48       9.56
916.80        9.09       9.64
918.80        8.40      10.92
920.80        6.92      11.42
924.80        7.03      13.15
926.80        7.37      14.03
928.80        7.47      14.30
930.80        7.10      14.17
932.80        9.72       9.72
934.80       10.02       8.77
936.80        8.04       9.52
938.80        8.34       8.53
940.46        8.24       6.57
941.62        8.24       7.73
942.77       10.34       4.97
943.92        8.97       7.39
945.08       10.94       4.54
946.23       11.64       3.72
947.39       14.13       2.28
948.54        9.81       8.14
949.69       11.95       8.13
951.08       12.73       4.91
952.00       12.95       5.24
953.15       13.53       3.91
954.31       13.80       4.20
955.46       13.51       2.57
956.62       11.89       4.46
957.77       11.44       6.35
960.18       15.03       1.97
962.91       13.51       2.39
964.70       11.62       4.32
965.86       11.60       7.37
967.01        8.14      13.30
968.17        7.11      15.49
969.33        6.49      16.25
970.49        8.93      12.04
971.65       11.43       7.64
972.81        9.77      11.41
973.97        9.94       9.97
975.13       10.70       7.99
976.29       10.48       8.09
977.45       11.08       6.63
978.61       12.20       4.26
979.30       12.93       5.00
980.80       11.82       5.70
982.40       10.88       8.79
984.00       10.33      10.43
987.20        9.51      12.02
990.40       10.49       9.97
994.40       12.29       3.58
999.20       11.96       5.35
1004.00      10.55       8.77
1006.00       9.64      12.70
1008.00       8.32      10.46
1010.00       6.75      15.96
1012.00       7.48      15.07
1014.00       8.61      12.26
1015.60       9.28      11.78
1017.20      10.94       9.39
1018.80      11.23       7.36
1020.40      10.86       8.39
1022.00      11.22       7.28
1023.60      11.53       7.35
1025.20      11.88       6.05
1026.80      12.26       5.13
1028.40      11.56       7.04
1030.00      10.69       8.10
1034.80      10.14       9.25
1039.60       7.46      13.62
1044.40       6.51      15.64
1047.00       5.94      17.56
1048.50       6.09      17.35
1050.00       6.59      17.68
1051.50       6.57      16.99
1053.75       7.23      15.42
1056.69       8.86       9.38
1059.43      10.17       7.79
1062.17      11.98       2.73
1064.46      10.80       4.41
1065.83      11.39       3.91
1067.20      11.50       3.76
1068.40      11.47       3.22
1070.00      12.30       2.28
1071.60      12.46       2.31
1073.20      12.20       3.89
1074.80      12.23       2.15
1076.40      12.09       2.70
1078.00      11.52       3.13
1081.20      11.49       2.86
1084.40      11.07       3.93
1087.60      11.22       3.72
1090.80       9.70       6.66
1094.00       9.12       8.23
1097.20       7.87      11.62
1098.86       6.93      12.69
1100.29       8.07      11.20
1101.71       6.32      12.40
1103.14       5.16      15.53
1104.57       5.31      15.72
1106.00       6.37      13.76
1107.43       6.74      13.33
1108.90       7.96      10.93
1110.40       9.37       7.49
1111.90       9.16       8.86
1113.40       8.18       9.74
1114.90       7.90       9.37
1116.40       7.19       8.98
1119.40       6.61       8.92
1125.00       6.19      10.28
1130.61       3.85      20.24
1133.67       2.45      22.75
1135.20       3.40      20.31
1136.73       3.86      20.03
1139.80       3.17      21.35
1141.33       2.76      22.63
1144.39       4.25      18.42
1145.92       4.77      16.83
1148.98       6.01      16.34
1150.51       8.05      14.95
1152.04       5.27      17.05
1156.63       5.15      17.20
1158.16       7.20      12.93
1161.83       8.70      12.56
1164.11       8.13      15.15
1166.40       8.94      12.61
1170.97       7.31      15.14
1173.26       7.79      16.76
1175.54       7.43      16.11
1180.11       7.47      16.41
1182.40       7.87      17.24
1184.69       8.55      16.73
1189.26       9.82       9.86
1191.54      10.24      11.14
1192.88       6.80      15.30
1193.98       7.47      13.93
1195.08       7.07      15.52
1197.28       6.43      13.92
1198.38       6.97      14.33
1199.48       6.20      16.60
1200.58       7.52      15.99
1201.68       6.83      15.94
1203.88       6.13      15.72
1204.98       5.99      17.22
1206.08       6.07      17.67
1207.40       7.40      16.43
1208.28       8.56      13.55
1209.38       8.15      13.87
1210.48       7.89      15.18
1211.80       8.17      11.57
1212.68       7.11      15.65
1213.78       7.88      15.96
1215.25       6.05      16.61
1218.37       6.12      16.54
1219.94       6.07      18.02
1221.50       6.45      18.24
1236.50      11.93       4.61
1245.27      11.66       4.82
1247.82      12.56       3.38
1250.36      10.95       5.28
1251.64      10.35       5.71
1252.91       8.56       7.59
1254.18       7.46       9.60
1255.45       5.74      13.96
1256.73       3.62      16.28
1258.00       4.95      13.39
1262.80       3.63      17.30
1267.60       8.62       7.30
1272.40       8.11      10.69
1277.20       9.57       6.96
1282.00       8.69       6.79
1286.80       9.43       5.91
1289.65       9.36       4.00
1291.85       9.91       4.97
1294.05       8.07       9.61
1295.70       9.06       8.00
1298.45       6.83      12.36
1300.65       9.82       7.95
1305.05       8.59       9.27
1309.45       8.99       7.78
1313.85       8.69       9.42
1318.25      10.09       8.40
1320.45       9.88       7.26
1322.65      12.25       5.80
1324.85      10.60       6.73
1327.05      12.11       3.63
1329.25       9.92       7.23
1331.45      10.73       5.49
1334.80       9.55       9.14
1342.27       8.94      13.25
1346.00      11.47       7.26
1347.80      10.06      10.54
1349.60      11.07       7.11
1351.40       7.65      13.92
1353.20       8.55      11.29
1355.00      11.42       7.72
1356.80       9.55       9.55
1358.60      11.81       6.13
1360.40      11.02       7.92
1362.20      11.21       7.39
1364.00      11.97       6.63
1369.87      10.59       7.16
1375.73      10.48       6.77
1380.00       8.28      12.44
1381.60      10.04       8.29
1383.20       9.22      10.26
1384.80       9.91       9.67
1386.40       8.84      12.16
1389.60      10.94       6.08
1392.80      11.12       5.74
1394.40       9.62       8.46
1399.20      10.38       6.73
1400.80      10.04       7.83
1402.40      10.10       7.40
1404.00      10.29       5.72
1404.80      10.67       4.79
1405.60       8.74       9.73
1406.40       9.62       7.51
1407.20       8.34      10.10
1408.00       7.87      10.37
1408.80       9.01       8.65
1409.60       8.61       9.67
1410.40       8.81       9.57
1411.20       7.49      13.53
1412.00       7.85      11.36
1416.00       9.61       5.67
1420.00      10.46       6.04
1430.00       8.89      10.45
1431.43       9.76       9.76
1432.86       9.27      11.14
1434.29      12.16       4.71
1435.71      12.52       3.99
1437.14      12.25       5.11
1438.57      12.67       4.03
1442.86      12.58       6.60
1445.71      11.81       5.95
1448.57      13.17       0.00
1450.00      12.32       5.64
1476.00      11.10       8.08
1481.33      11.32       8.88
1485.50      11.79       9.25
1488.50      12.19       7.82
1493.00      11.48       7.99
1499.00      11.44       6.38
1505.00       9.93       7.18
1511.00      11.89       3.42
1517.00      11.24       3.89
1521.75      10.74       4.37
1525.25      11.22       3.13
1527.88      11.24       2.56
1530.50      10.46       3.53
1533.12      10.89       1.63
1535.75      10.87       2.66
1538.00      10.97       3.51
1540.00      11.93       3.09
1541.00      10.57       2.90
1542.50      11.23       2.54
1544.00      11.64       2.50
1545.50      11.81       3.31
1547.00      10.70       7.41
1551.00      11.69       6.08
1556.25      12.10       7.81
1561.50      13.10       3.60
1565.00      11.96       6.06
1574.50      10.20       5.90
1577.50       9.71       8.26
1580.50      10.44       7.84
1583.50      12.36       2.31
1586.50      10.95       6.50
1589.50      12.50       3.13
1592.50      13.73       1.44
1595.50      12.11       6.92
1602.50      10.90       3.50
1606.00      12.42       3.16
1616.50      13.28       2.93
1621.00      11.90       3.87
1625.00      11.26       4.56
1627.00      11.05       2.25
1630.00      12.42       2.83
1632.50      12.67       4.00
1635.00      14.15       3.72
1637.50      11.92       7.21
1645.83      10.27       3.65
1649.17       9.86       4.21
1652.50       9.94       2.78
1655.83      10.03       0.71
1659.17      11.36       1.43
1662.50      10.84       1.27
1664.50      10.46       4.22
1666.50      11.31       0.51
1668.50      11.80       1.36
1670.50      11.98       2.30
1672.50      10.95       5.08
1677.75      13.01       1.70
1681.25      13.54       3.58
1688.25      12.89       2.74
1693.50      10.88       8.92
1698.75      12.86       2.39
1704.00      12.65       1.46
1708.25      11.97       4.05
1710.00      11.48       8.34
1710.75      13.41       2.47
1711.75      10.34       5.87
1712.50       7.78      14.33
1718.50       9.45      10.21
1724.50       7.94      12.98
1732.50      12.40       1.93
1736.50      11.86       4.32
1738.50      12.07       5.47
1742.50      11.33       5.41
1743.00      10.97       6.04
1743.50      12.80       3.26
1744.00      12.29       4.43
1744.50      12.12       5.75
1745.00      12.78       4.19
1759.00      13.19       2.93
1766.50      12.51       3.00
1769.50      10.70       7.99
1772.50      13.49       3.47
1775.50      14.09       2.19
1778.50      13.72       2.18
1780.50      12.56       4.26
1782.00      11.62       5.01
1782.50      12.21       3.86
1783.50      12.28       4.69
1785.00      12.32       3.63
1786.50      11.76       4.26
1788.50      11.71       6.12
1790.00      12.11       6.00
1791.00      13.12       4.98
1793.50      10.07       9.55
1796.00      12.05       4.13
1797.50      12.26       4.12
1798.50      12.37       4.11
1801.00      11.82       5.54
1803.50      12.60       5.20
1805.00      13.06       2.80
1806.00      13.68       2.35
1808.50       9.82       7.91
1811.00      11.47       5.35
1812.50      10.90       5.61
1813.50      11.13       5.32
1818.00      11.19       4.70
1825.50      11.76       4.81
1832.67      11.12       5.42
1834.00      10.89       5.63
1835.33      10.40       6.28
1836.67      10.70       5.21
1838.00      11.55       3.93
1839.33      11.84       3.58
1840.67      11.44       3.68
1842.00      11.20       4.36
1843.33      11.43       3.46
1847.33      12.52       2.92
1852.67      11.58       5.62
1856.67      12.64       3.79
1863.33      12.81       3.64
1868.67      13.14       5.20
1874.00      14.03       1.87
1876.67      13.38       3.47
1884.67      13.89       3.01
1890.00      13.77       3.72
1892.50      13.64       3.64
1896.00      13.37       3.82
1898.00      11.01       6.21
1900.00       8.64       8.94
1902.00       9.11       7.00
1904.00       9.55       5.33
1906.00       9.05       5.08
1907.50      10.99       1.94
1911.00      11.43       3.25
1914.00      11.52       2.25
1917.50      11.44       2.37
1920.00      10.91       3.00
1923.00      12.48       4.46
1925.00      14.13       2.36
1926.00      11.98       3.45
1929.50      13.49       2.27
1933.00      14.40       1.30
1936.50      11.02       4.88
1937.50      12.39       3.68
1943.00      12.67       5.64
1947.25      11.27       9.15
1954.00      11.47       8.62
1960.75      12.72       7.77
1969.69      13.33       3.35
1973.19      13.96       2.87
1982.38      13.13       2.15
1985.37      13.31       5.11
1986.87      12.41       3.13
1990.60      12.96       3.30
1993.58      12.37       2.74
1998.06      12.79       6.56
2001.79      12.01       6.91
2010.00      12.95       6.21
2015.00      13.62       3.85
2020.00      14.86       1.99
2027.00      14.82       1.47
2030.00      13.94       2.83
2032.50      13.54       4.10
2036.00      14.19       4.24
2039.00      14.04       4.16
2042.00      13.86       3.74
2043.83      14.28       2.54
2046.50      12.74       3.15
2049.17      13.41       5.18
2051.83      11.34       8.55
2057.17      13.25       4.71
2062.50      13.44       3.40
2066.10      11.17       7.38
2070.10      11.67       3.54
2072.50      10.33       9.18
2074.50      11.09       8.43
2075.50      11.80       5.58
2076.50       9.75      10.81
2077.50      11.67       5.36
2078.83      10.99       6.93
2080.17      10.34       7.73
2081.50      11.37       5.57
2082.83      11.40       6.58
2084.17      11.82       5.76
2085.50      12.66       2.55
2086.83      12.59       1.96
2090.00      13.10       2.56
2095.00      12.49       3.41
2100.00      12.50       2.59
2107.00      12.92       2.00
2114.00      12.81       1.75
2119.50      10.79       5.59
2123.50      12.64       2.29
2127.50      13.20       0.95
2133.04      12.91       3.40
2135.81      11.48       5.28
2138.58      11.27       5.55
2141.35       9.61       8.51
2144.12       6.24       9.76
2146.88       7.10       6.76
2154.44      10.43       4.68
2156.94      10.90       4.14
2159.44      10.49       3.01
2163.12      11.74       3.43
2170.00      10.99       4.02
2173.57      11.58       4.53
2175.50      11.87       4.94
2177.43      12.83       3.19
2179.36      12.90       2.63
2182.50      13.17       3.08
2187.50      12.09       4.38
2196.50      13.13       3.13
2203.50      11.67       7.12
2206.50      11.29       9.53
2207.50      10.84      10.05
2212.50      10.75       9.59
2218.50      12.57       8.07
2225.00      11.86       8.98
2232.50      12.06      10.42
2240.00      12.69       7.89
2247.50      10.39      12.34
2256.06       9.63      12.92
2259.22       8.59      12.40
2262.39      12.94       5.47
2265.56      12.58       5.14
2268.72      12.32       4.04
2270.83      12.74       4.83
2275.06      10.34       9.58
2277.17      11.85       5.34
2278.22      11.40       7.48
2279.28      10.59       8.51
2280.33       9.90       9.84
2282.44       9.61      10.80
2283.50      10.39      10.81
2286.67      10.35      12.66
2287.72      12.19       7.63
2288.78      11.20       9.07
2289.83      11.62       7.57
2290.89      12.35       7.89
2291.94      13.23       4.81
2293.00      11.99       8.15
2294.06      11.24      10.21
2295.11      12.17       7.79
2296.17      12.50       7.02
2297.22      13.55       6.81
2303.80      10.75      12.04
2307.27      10.84       8.18
2310.73      11.48       4.25
2314.20      10.89       5.66
2317.67      11.04       5.75
2319.83      11.36       4.60
2321.57      11.11       5.70
2322.87      12.54       1.93
2324.17      12.39       1.24
2325.47      11.29       4.41
2326.77      10.67       5.44
2328.07      10.77       5.35
2329.37       9.69       4.87
2330.67      10.00       7.71
2331.97      10.30       7.95
2333.27      10.36       8.67
2334.57      10.68       7.02
2342.00      10.67       6.68
2352.50      12.24       3.65
2370.92      10.72       6.90
2371.84      10.47       9.17
2372.76      11.62       5.84
2373.68      13.05       2.49
2374.61      11.58       7.33
2379.21      14.11       2.95
2382.89      13.80       4.81
2383.82      14.77       1.66
2388.39      13.52       4.32
2392.83      14.01       2.29
2397.28      12.97       4.56
2401.72      14.30       3.16
2405.28      14.49       2.78
2409.72      13.44       5.76
2413.28      13.37       5.46
2416.83      14.00       4.57
2420.39      14.24       5.52
2423.06      15.15       4.80
2427.50      13.56       6.58
2431.06      12.29       7.16
2434.61      12.12       8.14
2438.17      12.73       8.41
2440.83      12.14       9.26
2443.50      11.57      10.25
2445.28      12.23       9.88
2448.83      12.70       9.37
2451.50      13.38       7.92
2454.17      14.07       5.42
2456.83      14.93       2.89
2459.50      14.33       3.55
2462.17      12.36       6.27
2464.83      12.92       5.81
2467.50      11.82      10.65
2471.70      13.42       6.94
2475.90      14.61       3.97
2478.70      13.72       4.91
2481.50      12.65       6.49
2484.30      10.98       9.49
2487.10      12.09       6.72
2491.30      11.09       7.61
2496.90      13.76       5.76
2502.50      15.47       2.97
2505.50      15.74       4.73
2510.00      11.28      14.29
2514.50      12.88       8.16
2517.50      12.57       6.72
2520.50      11.60       6.79
2523.50      11.18       5.52
2525.00      11.69       9.03
2529.50      12.53       5.88
2532.50      11.08      10.97
2535.50      13.66       3.18
2537.00      14.57       2.83
2538.50      14.04       3.73
2540.00      14.19       3.67
2550.00      13.81       3.63
2560.00      11.94       6.95
2565.00      13.29       5.94
2571.00      12.57       5.49
2577.00      13.82       2.20
2583.00      12.64       3.30
2589.00      13.73       3.26
2595.00      13.88       2.98
2596.33      13.82       3.15
2597.67      13.36       3.64
2599.00      12.65       4.36
2603.13      10.51       7.13
2606.88      11.74       6.77
2609.38      11.31       6.70
2613.70      11.77       5.29
2616.10      10.61       5.93
2618.50      10.89       6.40
2620.50      12.49       5.48
2623.62      11.92       5.58
2630.37      13.26       5.31
2633.75      14.90       2.67
2637.13      12.97       5.51
2640.50      13.84       3.62
2642.19      14.59       4.07
2648.00      12.90       6.81
2649.20      14.36       4.89
2650.10      15.38       3.38
2651.90      16.90       2.93
2656.50      13.61       6.02
2659.50      14.21       5.09
2662.50      11.98       6.98
2665.50      12.71       6.97
2668.50      12.33       7.66
2671.50      14.35       4.78
2674.50      14.13       3.67
2677.50      12.37       8.20
2679.00      12.61       8.09
2680.50      11.70       6.86
2682.00      11.14       8.89
2683.50      12.00       6.94
2685.00      12.15       6.37
2686.50      12.45       7.28
2687.50      13.09       6.67
2690.50      14.58       6.55
2697.50      17.05       4.12
2703.00      15.09       6.20
2706.50      14.60       6.87
2708.25      13.42       7.28
2710.00      16.12       2.88
2751.25      12.62       9.32
2765.00      13.65       8.03
2778.75      13.91       7.38
2792.50      12.93       9.46
2820.00      15.08       6.29
2831.00      14.96       5.64
2847.50      14.94       5.83
2850.00      13.50       5.50
2855.00      13.03       6.29
2857.50      12.77       8.10
2860.00      11.99       7.97
2861.50      12.84       7.87
2863.00      12.87       5.65
2870.50      12.66       7.11
2871.25      12.38       7.70
2873.50      12.21       7.34
2875.00      11.51      10.11
2877.00      10.42      10.43
2879.00       9.46      11.69
2880.00       9.86       9.51
2887.50      12.99       0.00
2892.50      11.33       0.00
2897.95      11.17       8.62
2899.77      10.38       8.33
2900.68      11.32       6.74
2901.59      13.74       4.19
2904.97      13.63       2.80
2910.64      13.23       3.67
2914.93       9.14      10.07
2919.22      10.48       6.21
2923.50      10.92       7.31
2927.79      11.51       8.14
2932.08      10.64       9.31
2936.36      12.69       5.47
2940.65      13.37       3.81
2944.94      13.04       3.68
2949.22      14.12       0.00
2953.51      13.73       2.54
2957.80      13.15       4.13
2962.08      11.38       7.68
2966.37       8.37      13.72
2970.66       7.43      11.64
2974.94      11.05       4.12
2979.23      11.16       6.70
2983.52      13.19       3.41
2992.09      12.23       5.85
2996.38      12.36       5.52
3000.66      12.50       4.51
3004.95       8.35      13.19
3009.24       7.98      12.96
3013.52      11.37       7.14
3017.81      10.39       8.20
3026.38      10.96       8.63
3030.67      12.70       9.07
3039.24      13.00       4.87
3043.53      12.26       5.55
3047.81      10.42       9.34
3052.10      13.30       7.48
3056.39      12.31       7.64
3060.67      10.66       8.85
3064.96      13.70       3.25
3069.25      12.17       6.10
3073.53      11.89       2.66
3077.82      11.76       5.32
3082.11      12.18       4.85
3086.39      10.90       8.96
3090.68      14.05       3.74
3094.97      12.77       5.75
3099.25      14.49       3.69
3107.83      14.87       4.19
3112.11      14.00       4.72
3116.40      14.09       4.23
3120.69      12.32       7.15
3124.97      11.63       7.03
3129.26      12.90       3.75
3133.55      13.73       4.55
3137.83      13.76       4.36
3142.12      12.84       5.10
3146.41      13.16       3.70
3150.69      13.90       3.57
3154.98      14.60       1.88
3159.27      14.82       1.65
3163.55      13.22       6.38
3167.84      13.39       5.48
